idA	idB	O	OHA	OHB	OLA	OLB	K
67418	23797	N	-206	-210	41	41	0
67418	91639	N	227	227	24	24	0
67418	68580	N	-108	-108	143	143	0
67418	106553	N	35	32	216	216	0
67418	10826	N	-125	-126	125	125	1
67418	30920	N	82	82	169	169	0
67418	87588	N	-129	-130	121	121	0
67418	64315	N	-75	-75	176	176	0
67418	97559	N	70	69	181	181	0
67418	31318	N	37	37	214	214	0
67418	33480	N	64	64	187	187	3
67418	98125	N	-124	-126	125	125	0
67418	95351	N	-176	-177	74	74	1
67418	12529	N	-116	-116	135	135	0
67418	71919	N	85	85	166	166	0
67418	81208	N	-99	-99	152	152	0
67418	20104	N	-77	-78	173	173	0
67418	47734	N	162	161	89	89	0
67418	31480	N	74	74	177	177	2
67418	83728	N	-39	-39	212	212	0
67418	39521	N	-26	-26	225	225	0
67418	32464	N	-56	-58	193	193	1
67418	99449	N	-195	-195	56	56	0
67418	49836	N	73	73	178	178	2
67418	1470	N	140	140	111	111	0
67418	9399	N	33	32	218	218	3
67418	43595	N	64	64	187	187	3
67418	2073	N	-35	-35	216	216	0
67418	57143	N	70	69	181	181	0
67418	93797	N	-56	-58	193	193	0
67418	11362	N	70	69	181	181	0
67418	27432	N	-40	-41	210	210	0
67418	47317	N	197	197	54	54	0
79849	100767	N	71	69	180	180	3
79849	90995	N	123	122	128	128	0
79849	347	N	167	167	84	84	0
79849	40579	N	178	177	73	73	0
79849	65240	N	46	46	205	205	0
79849	99524	N	118	118	133	133	0
79849	59714	N	28	28	223	223	0
79849	11739	N	191	191	60	60	1
79849	85685	N	-139	-139	112	112	0
79849	57311	N	-61	-62	189	189	0
79849	19902	N	-19	-20	231	231	0
79849	95272	N	203	203	48	48	0
79849	44588	N	-37	-39	212	212	0
79849	18532	N	-100	-101	150	150	0
79849	39200	N	-30	-31	220	220	1
79849	41070	N	-39	-40	211	211	0
79849	5982	N	116	113	135	135	1
79849	36427	N	-225	-225	26	26	0
79849	52392	N	30	30	221	221	3
79849	106285	N	133	132	118	118	0
79849	685	N	30	28	221	221	0
79849	4310	N	-174	-175	76	76	0
79849	98345	N	-210	-210	41	41	0
79849	42968	N	202	199	49	49	0
79849	100648	N	-139	-139	112	112	0
79849	81921	N	109	109	142	142	0
79849	6081	N	220	220	31	31	0
79849	12680	N	164	159	87	87	1
79849	89361	N	18	18	233	233	0
79849	37378	N	170	170	81	81	1
79849	102040	N	47	47	204	204	0
79849	96734	N	-5	-5	246	246	0
79849	50975	N	-177	-178	73	73	1
79849	49804	N	119	119	132	132	1
79849	34964	N	-180	-181	70	70	0
79849	15562	N	131	43	120	120	0
79849	80433	N	-5	-5	246	246	0
79849	10437	N	138	138	113	113	1
79849	87874	N	29	29	222	222	0
79849	70340	N	148	148	103	103	2
74737	19735	N	140	141	108	108	2
74737	63232	N	29	32	219	219	4
74737	49378	N	144	147	104	104	2
74737	85992	N	143	144	105	105	2
74737	31541	N	-33	-30	218	218	2
74737	107593	N	95	96	153	153	2
74737	56890	N	-96	-94	154	154	0
74737	4660	N	156	159	92	92	1
102697	48147	N	172	172	79	79	0
102697	12109	N	-52	-54	197	197	0
102697	53389	N	72	72	179	179	1
102697	90017	N	-75	-77	174	174	2
102697	86898	N	-69	-70	181	181	1
102697	49424	N	-65	-65	186	186	0
102697	61546	N	105	102	146	146	1
102697	39736	N	52	52	199	199	0
102697	66796	N	-30	-30	221	221	0
102697	49426	N	-18	-19	232	232	2
102697	80367	N	72	71	179	179	1
102697	105652	N	120	120	131	131	0
54800	36862	N	-194	-194	57	57	0
54800	97858	N	-150	-150	101	101	2
54800	86141	N	-75	-75	176	176	3
54800	62342	N	-138	-139	112	112	0
54800	83844	N	117	117	134	134	1
54800	37757	N	-194	-194	57	57	1
54800	88635	N	-80	-80	171	171	0
54800	92371	N	-107	-108	143	143	1
54800	22302	N	-131	-131	120	120	0
54800	76536	N	-45	-46	205	205	1
54800	64623	N	-188	-188	63	63	1
54800	103918	N	-108	-109	142	142	0
54800	104127	N	-159	-159	92	92	0
54800	64292	N	-106	-106	145	145	0
54800	11915	N	131	129	120	120	2
54800	13371	N	-148	-148	103	103	0
54800	58314	N	9	9	242	242	1
54800	65535	N	-194	-194	57	57	1
54800	64356	N	-175	-175	76	76	1
54800	33818	N	-130	-130	121	121	2
54800	103626	N	-105	-105	146	146	0
54800	98724	N	-115	-118	133	133	2
54800	106453	N	-183	-184	67	67	1
54800	19863	N	-229	-229	22	22	0
54800	83909	N	22	21	229	229	1
54800	93102	N	-173	-173	78	78	0
54800	90127	N	87	86	164	164	1
54800	27918	N	-150	-150	101	101	0
54800	83862	N	-106	-106	145	145	0
54800	29380	N	-90	-91	160	160	0
54800	101254	N	-214	-214	37	37	0
54800	57488	N	165	164	86	86	1
54800	87964	N	-19	-20	231	231	1
54800	50462	N	-80	-80	171	171	0
54800	58053	N	-173	-173	78	78	1
54800	62884	N	-131	-131	120	120	2
54800	88948	N	-77	-77	174	174	1
54800	66800	N	193	193	58	58	0
54800	65969	N	-114	-118	133	133	0
54800	18658	N	-14	-14	237	237	2
54800	73886	N	22	22	229	229	2
54800	25192	N	-105	-105	146	146	0
54800	33387	N	-152	-152	99	99	0
54800	93326	N	-229	-229	22	22	0
54800	86630	N	-138	-139	112	112	0
54800	75328	N	-183	-184	67	67	0
54800	24549	N	-95	-95	156	156	3
54800	12066	N	-148	-148	103	103	0
54800	43997	N	-105	-105	146	146	0
54800	100706	N	-147	-147	104	104	0
54800	43420	N	-49	-50	201	201	2
54800	58225	N	-24	-24	227	227	2
54800	87568	N	-132	-132	119	119	0
54800	46170	N	-130	-130	121	121	2
54800	5941	N	-221	-221	30	30	0
54800	97590	N	-131	-131	120	120	2
54800	28937	N	-132	-132	119	119	2
54800	19050	N	12	12	239	239	1
54800	77451	N	-216	-216	35	35	0
54800	50985	N	-173	-173	78	78	0
54800	15252	N	-167	-167	84	84	1
54800	16948	N	-194	-194	57	57	1
54800	35178	N	-134	-134	117	117	2
54800	103198	N	-180	-180	71	71	0
54800	87938	N	-105	-105	146	146	0
54800	22978	N	-105	-105	146	146	0
54800	93724	N	-90	-90	161	161	0
66015	40580	N	-55	-55	196	196	0
66015	92634	N	-88	-90	161	161	0
66015	13059	N	-88	-90	161	161	0
66015	31027	N	-55	-57	194	194	0
66015	35256	N	156	153	95	95	0
66015	96506	N	62	61	189	189	0
66015	28613	N	-145	-145	106	106	0
66015	23646	N	168	167	83	83	1
66015	79601	N	-128	-128	123	123	0
66015	19815	N	-30	-31	220	220	0
66015	25746	N	62	61	189	189	0
66015	52680	N	-20	-20	231	231	0
66015	80973	N	7	7	244	244	0
66015	14950	N	-55	-56	195	195	0
66015	47553	N	-88	-90	161	161	0
66015	53788	N	92	92	159	159	0
66015	80055	N	194	193	57	57	1
66015	23226	N	51	48	200	200	1
66015	103939	N	177	172	74	74	1
66015	77152	N	224	222	27	27	0
66015	82870	N	177	176	74	74	0
66015	5004	N	-84	-85	166	166	1
78926	79727	N	-188	-187	63	63	0
78926	56526	N	-187	-186	64	64	1
78926	59070	N	-223	-222	28	28	0
78926	12236	N	-188	-187	63	63	1
78926	64239	N	-116	-115	135	135	1
78926	86993	N	-23	-22	228	228	3
78926	76839	N	-188	-188	62	62	1
78926	32513	N	-223	-222	28	28	0
68262	60322	N	-41	-42	209	209	0
68262	94993	N	220	218	31	31	0
68262	71344	N	-97	-97	154	154	0
68262	8977	N	72	71	179	179	0
68262	12232	N	-151	-152	99	99	0
59962	51052	N	21	21	230	230	2
59962	42942	N	-186	-186	65	65	0
59962	80650	N	-200	-200	51	51	0
59962	49889	N	-185	-185	66	66	0
59962	19662	N	-61	-61	190	190	1
59962	46421	N	-185	-185	66	66	1
59962	83202	N	-50	-50	201	201	0
59962	25949	N	21	21	230	230	1
59962	50827	N	-10	-10	241	241	0
59962	69353	N	-141	-142	109	109	0
59962	64623	N	-36	-36	215	215	2
59962	102934	N	-108	-108	143	143	0
59962	76984	N	-202	-202	49	49	0
59962	93273	N	33	33	218	218	0
59962	103473	N	21	21	230	230	0
59962	28483	N	0	0	251	251	0
59962	70181	N	-148	-148	103	103	0
59962	61951	N	-225	-225	26	26	0
59962	48383	N	-15	-15	236	236	0
59962	50547	N	107	107	144	144	0
59962	64735	N	207	207	44	44	0
59962	35609	N	-113	-113	138	138	0
59962	29745	N	-148	-148	103	103	0
59962	47698	N	-217	-217	34	34	0
59962	1239	N	-153	-153	98	98	1
59962	62884	N	21	21	230	230	3
59962	60390	N	-225	-225	26	26	0
59962	95551	N	18	17	233	233	0
59962	16345	N	-106	-106	145	145	0
59962	82857	N	-185	-185	66	66	1
59962	82355	N	47	47	204	204	3
59962	76129	N	-151	-151	100	100	0
59962	72656	N	1	1	250	250	0
59962	91533	N	-181	-181	70	70	1
59962	39140	N	18	17	233	233	1
59962	10803	N	2	2	249	249	1
59962	52097	N	-202	-202	49	49	0
59962	27710	N	0	0	251	251	0
59962	47487	N	-7	-7	244	244	0
59962	38881	N	-114	-114	137	137	0
59962	93232	N	-185	-185	66	66	0
59962	81436	N	-225	-225	26	26	0
59962	107313	N	0	0	251	251	0
59962	21635	N	-108	-108	143	143	1
59962	72500	N	21	21	230	230	0
59962	17570	N	-21	-21	230	230	0
59962	15148	N	-108	-108	143	143	0
59962	2554	N	-21	-21	230	230	0
59962	30128	N	-40	-41	210	210	0
59962	97646	N	-37	-37	214	214	1
59962	60517	N	-21	-21	230	230	0
72401	60397	N	49	50	201	201	1
72401	5169	N	149	150	101	101	0
72401	22163	N	103	104	147	147	0
72401	94742	N	-226	-226	24	24	0
72401	72293	N	181	182	69	69	0
72401	58040	N	-100	-99	151	151	0
72401	26192	N	149	150	101	101	2
72401	95405	N	50	51	200	200	2
72401	78580	N	-222	-222	28	28	0
72401	16554	N	158	159	92	92	0
72401	69387	N	23	23	227	227	3
72401	70750	N	212	213	38	38	0
72401	45297	N	-56	-55	195	195	0
72401	28397	N	-44	-43	207	207	3
72401	98569	N	160	161	90	90	0
72401	51662	N	-55	-54	196	196	1
72401	81142	N	35	33	215	215	4
72401	44096	N	204	205	46	46	0
72401	40449	N	220	221	30	30	0
72401	102078	N	190	190	60	60	0
72401	67747	N	-46	-47	203	203	1
72401	39651	N	101	101	149	149	0
72401	26584	N	-16	-15	235	235	1
72401	5881	N	201	202	49	49	0
72401	5021	N	-193	-192	58	58	1
72401	45576	N	50	51	200	200	1
72401	99122	N	-85	-84	166	166	3
72401	95208	N	106	106	144	144	1
72401	37801	N	-222	-222	28	28	0
72401	61660	N	101	102	149	149	1
72401	19999	N	146	147	104	104	0
72401	4583	N	224	221	26	26	0
72401	26165	N	108	106	142	142	0
72401	75235	N	-223	-223	27	27	0
72401	18900	N	159	160	91	91	0
72401	63395	N	1	2	249	249	3
72401	24934	N	126	126	124	124	0
72401	67369	N	-226	-226	24	24	0
72401	68785	N	204	205	46	46	0
72401	24245	N	-55	-54	196	196	3
72401	41173	N	201	202	49	49	0
72401	82131	N	190	191	60	60	0
72401	74099	N	206	206	44	44	0
72401	58123	N	0	1	250	250	0
72401	38683	N	39	40	211	211	4
72401	59291	N	224	221	26	26	0
72401	40428	N	-140	-139	111	111	1
72401	102886	N	-140	-139	111	111	1
72401	77660	N	126	125	124	124	0
72401	15093	N	-165	-166	84	84	1
72401	57613	N	101	101	149	149	2
72401	71605	N	160	161	90	90	0
72401	23881	N	-31	-31	219	219	1
72401	83600	N	212	213	38	38	0
72401	3493	N	206	206	44	44	0
72401	11379	N	201	201	49	49	0
72401	42653	N	146	147	104	104	0
72401	38579	N	151	152	99	99	0
72401	45151	N	-96	-96	154	154	2
72401	10688	N	206	206	44	44	0
72401	61774	N	39	40	211	211	4
72401	23375	N	101	101	149	149	1
72401	9961	N	-180	-179	71	71	1
72401	28015	N	203	204	47	47	0
72401	61744	N	-31	-30	220	220	3
72401	88219	N	-226	-226	24	24	0
72401	33558	N	-147	-147	103	103	1
72401	17141	N	158	159	92	92	0
72401	22932	N	109	110	141	141	0
72401	76210	N	-161	-160	90	90	0
72401	74532	N	159	160	91	91	0
72401	99906	N	27	28	223	223	4
72401	14740	N	-222	-222	28	28	0
72401	87473	N	224	221	26	26	0
72401	30009	N	149	150	101	101	2
72401	70330	N	-44	-44	206	206	1
72401	55715	N	-192	-192	58	58	1
72401	84658	N	5	5	245	245	4
72401	98278	N	-151	-150	100	100	2
72401	4493	N	206	206	44	44	0
72401	73216	N	-161	-160	90	90	0
72401	26464	N	179	180	71	71	0
72401	61062	N	222	221	28	28	0
72401	64286	N	103	104	147	147	0
72401	44582	N	-96	-95	155	155	3
72401	8355	N	204	205	46	46	0
72401	85409	N	101	102	149	149	2
72401	45160	N	88	89	162	162	0
72401	82453	N	187	187	63	63	0
72401	48001	N	149	150	101	101	0
72401	19601	N	-221	-224	26	26	0
72401	62534	N	32	33	218	218	0
72401	52414	N	20	17	230	230	4
72401	55275	N	23	23	227	227	0
72401	85071	N	-55	-54	196	196	3
72401	87281	N	50	51	200	200	3
72401	93558	N	158	159	92	92	0
21426	100224	N	163	163	88	88	1
21426	76688	N	-1	-2	249	249	1
21426	100948	N	0	0	251	251	2
21426	30553	N	-120	-120	131	131	1
21426	95543	N	116	116	135	135	1
21426	47164	N	129	129	122	122	1
21426	36342	N	-120	-120	131	131	2
21426	92015	N	-40	-40	211	211	2
21426	94794	N	-57	-57	194	194	1
21426	79549	N	-112	-112	139	139	1
21426	47158	N	-120	-120	131	131	1
21426	5607	N	168	168	83	83	1
21426	2496	N	222	219	29	29	0
21426	93154	N	-8	-9	242	242	2
21426	12352	N	25	24	226	226	2
21426	8212	N	46	46	205	205	3
21426	100737	N	-188	-189	62	62	1
21426	99586	N	74	74	177	177	3
21426	50039	N	136	135	115	115	2
21426	45270	N	84	84	167	167	2
21426	97007	N	211	209	40	40	0
21426	16715	N	-120	-120	131	131	1
21426	12100	N	171	171	80	80	1
21426	913	N	-199	-200	51	51	1
21426	76869	N	46	46	205	205	1
21426	87173	N	46	46	205	205	2
21426	98902	N	41	40	210	210	4
21426	99970	N	56	54	195	195	2
21426	12812	N	-120	-120	131	131	1
21426	72187	N	-185	-186	65	65	1
21426	18471	N	160	159	91	91	1
21426	42593	N	107	107	144	144	1
21426	68250	N	168	167	83	83	1
21426	99092	N	-68	-69	182	182	1
21426	59509	N	-20	-20	231	231	2
21426	99646	N	160	159	91	91	1
21426	65709	N	211	208	40	40	0
21426	107504	N	137	135	114	114	2
21426	35123	N	4	4	247	247	2
34068	9467	N	57	58	193	193	1
34068	67383	N	198	199	52	52	0
34068	1536	N	36	37	214	214	0
34068	80650	N	-122	-121	129	129	2
34068	76476	N	185	185	65	65	1
34068	106438	N	-31	-30	220	220	3
34068	54729	N	-63	-63	187	187	3
34068	49502	N	-78	-77	173	173	0
34068	58152	N	-18	-17	233	233	0
34068	79153	N	185	185	65	65	1
34068	82819	N	111	112	139	139	0
34068	27777	N	78	79	172	172	1
34068	81433	N	-158	-158	92	92	0
34068	58328	N	115	113	135	135	1
34068	30719	N	78	79	172	172	0
34068	76984	N	-124	-123	127	127	0
34068	77550	N	-7	-6	244	244	4
34068	3998	N	63	64	187	187	3
34068	47181	N	-70	-70	180	180	0
34068	33818	N	100	101	150	150	3
34068	3160	N	-90	-89	161	161	3
34068	105242	N	125	126	125	125	2
34068	26504	N	-28	-27	223	223	0
34068	13263	N	22	22	228	228	3
34068	61951	N	-147	-146	104	104	2
34068	52646	N	-28	-27	223	223	0
34068	106453	N	47	47	203	203	4
34068	26974	N	-30	-29	221	221	3
34068	86394	N	27	28	223	223	1
34068	2325	N	-63	-63	187	187	0
34068	12083	N	-220	-219	31	31	0
34068	14853	N	-70	-69	181	181	0
34068	47698	N	-139	-138	112	112	0
34068	60390	N	-147	-146	104	104	0
34068	36620	N	-28	-27	223	223	1
34068	2424	N	158	157	92	92	1
34068	24549	N	135	136	115	115	1
34068	102268	N	57	58	193	193	1
34068	82857	N	-107	-106	144	144	0
34068	88087	N	78	79	172	172	0
34068	91533	N	-103	-102	148	148	2
34068	52097	N	-124	-123	127	127	0
34068	46170	N	100	101	150	150	3
34068	64041	N	92	92	158	158	0
34068	81436	N	-147	-146	104	104	0
34068	97590	N	99	100	151	151	0
34068	44577	N	76	74	174	174	3
34068	8658	N	1	1	249	249	3
34068	52941	N	-70	-69	181	181	2
34068	94373	N	-84	-83	167	167	3
34068	52229	N	153	154	97	97	0
34068	16948	N	36	37	214	214	3
34068	10575	N	124	125	126	126	0
34068	32152	N	-70	-69	181	181	2
34068	78330	N	36	37	214	214	1
64761	9987	N	-6	-5	245	245	0
64761	97355	N	92	93	158	158	3
64761	105629	N	-20	-19	231	231	0
64761	60704	N	9	10	241	241	0
64761	68143	N	-88	-87	163	163	3
64761	62744	N	-59	-60	190	190	0
64761	14997	N	-215	-215	35	35	0
64761	92574	N	-6	-6	244	244	0
64761	103100	N	93	94	157	157	1
64761	96434	N	-184	-184	66	66	0
64761	81999	N	-59	-58	192	192	0
64761	73620	N	64	64	186	186	1
64761	50853	N	191	192	59	59	0
64761	56572	N	87	87	163	163	0
64761	28094	N	109	110	141	141	0
64761	10143	N	184	185	66	66	0
64761	106823	N	-200	-199	51	51	1
64761	5747	N	56	55	194	194	0
64761	19858	N	-38	-37	213	213	3
64761	59693	N	93	94	157	157	0
64761	103423	N	39	40	211	211	0
64761	16998	N	199	197	51	51	0
64761	42334	N	140	85	110	110	2
64761	84129	N	-189	-188	62	62	1
64761	16910	N	-59	-59	191	191	0
64761	98365	N	92	93	158	158	0
64761	67395	N	192	193	58	58	1
64761	9612	N	105	106	145	145	1
64761	48728	N	-222	-221	29	29	0
64761	67928	N	205	205	45	45	0
64761	80100	N	-184	-183	67	67	0
64761	16269	N	-6	-5	245	245	0
64761	72991	N	-192	-191	59	59	0
64761	86088	N	-8	-7	243	243	0
64761	16175	N	-20	-19	231	231	2
64761	7480	N	-222	-222	28	28	0
64761	4280	N	192	192	58	58	0
64761	56344	N	-48	-47	203	203	0
64761	91704	N	-78	-79	171	171	0
64761	34565	N	225	226	25	25	0
64761	10209	N	38	39	212	212	0
64761	68544	N	155	156	95	95	1
64761	18476	N	146	146	104	104	1
64761	77298	N	180	181	70	70	1
64761	41013	N	171	172	79	79	0
64761	5876	N	-59	-58	192	192	0
64761	8889	N	118	119	132	132	0
64761	71249	N	218	219	32	32	0
64761	42316	N	-54	-53	197	197	0
64761	49825	N	-153	-152	98	98	0
64761	66071	N	64	65	186	186	0
64761	46537	N	-8	-7	243	243	0
64761	30235	N	-69	-69	181	181	3
64761	23951	N	-163	-162	88	88	0
64761	101850	N	87	87	163	163	0
64761	14512	N	27	28	223	223	2
64761	71822	N	-6	-5	245	245	1
64761	63460	N	218	219	32	32	0
64761	15553	N	223	224	27	27	0
64761	34499	N	-59	-58	192	192	0
64761	38105	N	57	58	193	193	1
64761	23050	N	-52	-51	199	199	1
64761	81901	N	218	219	32	32	0
64761	42756	N	-88	-87	163	163	0
64761	102142	N	-6	-5	245	245	0
64761	24388	N	171	172	79	79	0
64761	21562	N	-220	-219	31	31	0
64761	70310	N	212	213	38	38	0
64761	36088	N	146	146	104	104	0
64761	6889	N	119	120	131	131	0
64761	61522	N	82	82	168	168	0
64761	75473	N	-223	-223	27	27	0
64761	87877	N	-88	-87	163	163	0
64761	92678	N	-221	-220	30	30	0
64761	45323	N	-88	-91	159	159	1
19735	94188	N	-225	-224	25	25	0
19735	84684	N	-29	-29	220	220	4
19735	48460	N	-228	-226	23	23	0
19735	47074	N	-195	-195	54	54	0
19735	74327	N	166	167	83	83	1
19735	17442	N	113	111	136	136	1
19735	72119	N	-225	-224	25	25	0
19735	63232	N	-111	-109	140	140	2
19735	49378	N	4	6	245	245	2
19735	22331	N	198	199	51	51	0
19735	85992	N	3	3	246	246	3
19735	21195	N	151	153	98	98	0
19735	80675	N	-174	-173	76	76	1
19735	54192	N	215	216	34	34	0
19735	29853	N	181	183	68	68	0
19735	89074	N	166	167	83	83	1
19735	65473	N	-173	-171	78	78	1
19735	100737	N	173	174	76	76	1
19735	50470	N	-6	-6	243	243	2
19735	15141	N	176	177	73	73	0
19735	20120	N	186	185	63	63	0
19735	38802	N	171	168	78	78	1
19735	42695	N	181	183	68	68	1
19735	3600	N	-57	-56	193	193	2
19735	35126	N	195	195	54	54	0
19735	913	N	162	163	87	87	0
19735	107593	N	-45	-45	204	204	2
19735	50923	N	161	162	88	88	0
19735	92307	N	-230	-228	21	21	0
19735	11535	N	98	100	151	151	0
19735	72187	N	176	177	73	73	0
19735	92623	N	156	156	93	93	1
19735	16494	N	-62	-61	188	188	2
19735	42864	N	87	86	162	162	1
19735	86169	N	-118	-117	132	132	2
19735	1859	N	-175	-173	76	76	1
19735	75536	N	-225	-224	25	25	0
19735	9136	N	-225	-224	25	25	0
19735	74698	N	-57	-56	193	193	2
19735	4660	N	16	18	233	233	3
19735	8611	N	197	199	52	52	0
19735	40648	N	-160	-158	91	91	1
19735	95024	N	-173	-171	78	78	1
60397	71606	N	171	169	80	80	1
60397	72293	N	132	132	119	119	1
60397	53133	N	171	171	80	80	1
60397	63376	N	209	207	42	42	0
60397	58040	N	-149	-149	102	102	0
60397	95405	N	1	1	250	250	3
60397	45297	N	-105	-105	146	146	0
60397	28397	N	-93	-93	158	158	3
60397	51662	N	-104	-104	147	147	1
60397	44096	N	155	155	96	96	1
60397	3807	N	175	171	76	76	1
60397	40449	N	171	171	80	80	0
60397	67747	N	-95	-97	154	154	1
60397	26584	N	-65	-65	186	186	1
60397	45576	N	1	1	250	250	2
60397	4583	N	175	171	76	76	0
60397	18900	N	110	110	141	141	1
60397	63395	N	-48	-48	203	203	4
60397	24934	N	77	76	174	174	1
60397	24245	N	-104	-104	147	147	2
60397	82131	N	141	141	110	110	1
60397	58123	N	-49	-49	202	202	1
60397	10939	N	177	176	74	74	1
60397	40428	N	-189	-189	62	62	1
60397	102886	N	-189	-189	62	62	1
60397	39151	N	215	215	36	36	0
60397	10798	N	171	169	80	80	1
60397	71605	N	111	111	140	140	1
60397	23881	N	-80	-81	170	170	2
60397	83600	N	163	163	88	88	1
60397	3493	N	157	156	94	94	1
60397	11379	N	152	151	99	99	1
60397	45151	N	-145	-146	105	105	1
60397	61774	N	-10	-10	241	241	4
60397	19303	N	171	169	80	80	1
60397	28015	N	154	154	97	97	1
60397	33558	N	-196	-197	54	54	1
60397	17141	N	109	109	142	142	1
60397	22932	N	60	60	191	191	1
60397	76210	N	-210	-210	41	41	0
60397	74532	N	110	110	141	141	1
60397	87473	N	175	171	76	76	0
60397	30009	N	100	100	151	151	3
60397	70330	N	-93	-94	157	157	1
60397	98278	N	-200	-200	51	51	1
60397	73216	N	-210	-210	41	41	0
60397	26464	N	130	130	121	121	1
60397	61062	N	173	171	78	78	0
60397	64286	N	54	54	197	197	1
60397	44582	N	-145	-145	106	106	2
60397	8355	N	155	155	96	96	1
60397	85409	N	52	52	199	199	3
60397	45160	N	39	39	212	212	1
60397	48001	N	100	100	151	151	1
60397	62534	N	-17	-17	234	234	1
60397	55275	N	-26	-27	224	224	1
60397	85071	N	-104	-104	147	147	2
60397	22954	N	210	207	41	41	0
60397	79105	N	175	171	76	76	1
60397	105287	N	205	204	46	46	0
60397	87281	N	1	1	250	250	4
60397	93558	N	109	109	142	142	1
79727	92134	N	-115	-116	135	135	2
79727	17083	N	194	194	57	57	1
79727	55732	N	12	12	239	239	4
79727	22661	N	-59	-60	191	191	2
79727	44340	N	76	76	175	175	3
79727	82129	N	195	194	56	56	1
79727	42210	N	188	187	63	63	1
79727	28402	N	188	187	63	63	1
79727	36841	N	223	223	28	28	0
79727	59184	N	194	194	57	57	0
79727	95385	N	-230	-230	21	21	0
79727	26518	N	195	194	56	56	0
79727	6159	N	-168	-169	82	82	0
79727	100449	N	-167	-168	83	83	1
79727	84854	N	-93	-94	157	157	2
79727	44029	N	23	23	228	228	3
79727	49064	N	194	194	57	57	1
79727	56526	N	1	1	250	250	3
79727	1711	N	126	125	125	125	2
79727	6239	N	-135	-135	116	116	1
79727	39201	N	194	194	57	57	0
79727	10413	N	0	0	251	251	4
79727	59070	N	-35	-35	216	216	1
79727	12236	N	0	0	251	251	3
79727	20937	N	-146	-147	104	104	0
79727	25613	N	188	188	63	63	0
79727	102829	N	225	225	26	26	0
79727	23923	N	64	64	187	187	3
79727	99667	N	23	23	228	228	4
79727	6223	N	204	204	47	47	0
79727	74308	N	-229	-229	22	22	0
79727	6861	N	-168	-168	83	83	0
79727	47492	N	-59	-60	191	191	2
79727	29254	N	-122	-123	128	128	0
79727	30940	N	-58	-58	193	193	2
79727	20532	N	194	194	57	57	1
79727	101293	N	188	188	63	63	0
79727	64239	N	72	72	179	179	0
79727	19826	N	-140	-140	111	111	1
79727	91285	N	-51	-52	199	199	2
79727	91062	N	130	130	121	121	2
79727	26927	N	1	1	250	250	4
79727	19834	N	180	179	71	71	1
79727	14818	N	194	194	57	57	0
79727	94391	N	-197	-197	54	54	1
79727	79571	N	-203	-204	47	47	0
79727	58811	N	0	-1	250	250	4
79727	17756	N	-230	-230	21	21	0
79727	70868	N	-41	-44	207	207	2
79727	48573	N	-102	-102	149	149	1
79727	96175	N	0	-1	250	250	4
79727	86993	N	165	165	86	86	0
79727	34398	N	194	194	57	57	1
79727	62167	N	-141	-141	110	110	1
79727	38797	N	-81	-81	170	170	2
79727	37534	N	-168	-168	83	83	0
79727	104198	N	-141	-142	109	109	2
79727	30199	N	-69	-69	182	182	2
79727	76839	N	0	-1	250	250	3
79727	17297	N	41	40	210	210	3
79727	59385	N	225	225	26	26	0
79727	67163	N	-146	-146	105	105	1
79727	60100	N	194	194	57	57	1
79727	99382	N	-79	-79	172	172	3
79727	70537	N	-92	-92	159	159	1
79727	52206	N	-93	-93	158	158	2
79727	13272	N	-81	-81	170	170	1
79727	77930	N	-107	-108	143	143	1
79727	32513	N	-35	-35	216	216	1
40580	92634	N	-33	-35	216	216	3
40580	13059	N	-33	-35	216	216	3
40580	31027	N	0	-2	249	249	3
40580	35256	N	211	208	40	40	0
40580	96506	N	117	116	134	134	0
40580	28613	N	-90	-90	161	161	0
40580	23646	N	223	222	28	28	0
40580	79601	N	-73	-73	178	178	3
40580	19815	N	25	24	226	226	0
40580	25746	N	117	116	134	134	0
40580	80973	N	62	62	189	189	0
40580	14950	N	0	-1	250	250	5
40580	47553	N	-33	-35	216	216	4
40580	53788	N	147	147	104	104	0
40580	23226	N	106	103	145	145	0
40580	5004	N	-29	-30	221	221	4
33630	32456	N	-53	-52	197	197	0
33630	15067	N	-52	-54	195	195	0
33630	1233	N	-168	-166	83	83	0
33630	1317	N	143	145	106	106	2
33630	96831	N	0	0	249	249	0
33630	30835	N	64	65	185	185	0
33630	48604	N	-52	-54	195	195	3
33630	104080	N	20	21	229	229	3
33630	52877	N	64	65	185	185	0
33630	74073	N	-115	-113	136	136	0
33630	47180	N	-60	-60	189	189	1
33630	95372	N	36	38	213	213	0
33630	10213	N	-48	-46	203	203	0
33630	61252	N	10	11	239	239	1
33630	105329	N	-168	-166	83	83	0
33630	30453	N	-18	-18	231	231	0
33630	16335	N	-116	-115	134	134	0
33630	32038	N	-88	-86	163	163	0
33630	105589	N	104	106	145	145	0
33630	22586	N	-168	-166	83	83	0
33630	101060	N	21	23	228	228	1
33630	22324	N	185	186	64	64	0
33630	64094	N	-88	-86	163	163	0
33630	8154	N	64	65	185	185	0
33630	8612	N	-2	0	249	249	2
33630	78877	N	16	17	233	233	0
33630	36228	N	-12	-11	238	238	0
33630	21582	N	-168	-171	78	78	0
33630	91797	N	-47	-45	204	204	2
33630	50732	N	-49	-48	201	201	0
33630	65312	N	-143	-141	108	108	2
33630	99284	N	-144	-143	106	106	0
33630	50859	N	-49	-48	201	201	0
